x,y,z,Bx,By,Bz
-200.0,-200.0,0.0,-0.00000000,-0.0000000,0.2339373
-200.0,-200.0,2.0,0.0085969,0.008612,0.2335098
-200.0,-200.0,4.0,0.0171330,0.01716409,0.2322310
-200.0,-200.0,6.0,0.0255474,0.025593,0.2301125
-200.0,-200.0,8.0,0.0337795,0.03384123,0.2271738
-200.0,-200.0,10.0,0.0417689,0.041845,0.2234441
-200.0,-200.0,12.0,0.0494569,0.04954867,0.2189622
-200.0,-200.0,14.0,0.0567872,0.056893,0.2137782
-200.0,-200.0,16.0,0.0637078,0.06382893,0.2079529
-200.0,-200.0,18.0,0.0701725,0.070308,0.2015579
-200.0,-200.0,20.0,0.0761432,0.07629332,0.1946737
-200.0,-190.0,-20.0,-0.1021864,-0.097032,0.2260194
-200.0,-190.0,-18.0,-0.0945379,-0.08976852,0.2361162
-200.0,-190.0,-16.0,-0.0860755,-0.08173339,0.2454922
-200.0,-190.0,-14.0,-0.0768766,-0.073000,0.2540052
-200.0,-190.0,-12.0,-0.0670341,-0.06365593,0.2615396
-200.0,-190.0,-10.0,-0.0566483,-0.053795,0.2680086
-200.0,-190.0,-8.0,-0.0458216,-0.04351586,0.2733520
-200.0,-190.0,-6.0,-0.0346529,-0.032910,0.2775318
-200.0,-190.0,-4.0,-0.0232358,-0.02206810,0.2805267
-200.0,-190.0,-2.0,-0.0116575,-0.011071,0.2823264
-200.0,-190.0,0.0,-0.00000000,-0.0000000,0.2829267
-200.0,-190.0,2.0,0.0116575,0.011071,0.2823264
-200.0,-190.0,4.0,0.0232358,0.02206810,0.2805267
-200.0,-190.0,6.0,0.0346529,0.032910,0.2775318
-200.0,-190.0,8.0,0.0458216,0.04351586,0.2733520
-200.0,-190.0,10.0,0.0566483,0.053795,0.2680086
-200.0,-190.0,12.0,0.0670341,0.06365593,0.2615396
-200.0,-190.0,14.0,0.0768766,0.07300012,0.2540052
-200.0,-190.0,16.0,0.0860755,0.081733,0.2454922
-200.0,-190.0,18.0,0.0945379,0.08976852,0.2361162
-200.0,-190.0,20.0,0.1021864,0.097032,0.2260194
-200.0,-180.0,-20.0,-0.1400974,-0.12576341,0.2639160
-200.0,-180.0,-18.0,-0.1299742,-0.116681,0.2792308
-200.0,-180.0,-16.0,-0.1184241,-0.10632448,0.2933116
-200.0,-180.0,-14.0,-0.1056582,-0.094877,0.3058793
-200.0,-180.0,-12.0,-0.0919176,-0.08255381,0.3167572
-200.0,-180.0,-10.0,-0.0774398,-0.069564,0.3258662
-200.0,-180.0,-8.0,-0.0624351,-0.05609557,0.3332033
-200.0,-180.0,-6.0,-0.0470747,-0.042301,0.3388121
-200.0,-180.0,-4.0,-0.0314890,-0.02829953,0.3427557
-200.0,-180.0,-2.0,-0.0157737,-0.014177,0.3450938
-200.0,-180.0,0.0,-0.00000000,-0.0000000,0.3458682
-200.0,-180.0,2.0,0.0157737,0.014177,0.3450938
-200.0,-180.0,4.0,0.0314890,0.02829953,0.3427557
-200.0,-180.0,6.0,0.0470747,0.042301,0.3388121
-200.0,-180.0,8.0,0.0624351,0.05609557,0.3332033
-200.0,-180.0,10.0,0.0774398,0.069564,0.3258662
-200.0,-180.0,12.0,0.0919176,0.08255381,0.3167572
-200.0,-180.0,14.0,0.1056582,0.094877,0.3058793
-200.0,-180.0,16.0,0.1184241,0.10632448,0.2933116
-200.0,-180.0,18.0,0.1299742,0.116681,0.2792308
-200.0,-180.0,20.0,0.1400974,0.12576341,0.2639160
-200.0,-170.0,-20.0,-0.1975471,-0.168286,0.3115900
-200.0,-170.0,-18.0,-0.1829725,-0.15589422,0.3365357
-200.0,-170.0,-16.0,-0.1655267,-0.141049,0.3585529
-200.0,-170.0,-14.0,-0.1460695,-0.12448459,0.3770122
-200.0,-170.0,-12.0,-0.1254503,-0.106924,0.3918301
-200.0,-170.0,-10.0,-0.1043304,-0.08893174,0.4032980
-200.0,-170.0,-8.0,-0.0831331,-0.070869,0.4118710
-200.0,-170.0,-6.0,-0.0620758,-0.05292176,0.4180135
-200.0,-170.0,-4.0,-0.0412273,-0.035149,0.4221166
-200.0,-170.0,-2.0,-0.0205618,-0.01753115,0.4244650
-200.0,-170.0,0.0,-0.00000000,-0.000000,0.4252289
-200.0,-170.0,2.0,0.0205618,0.01753115,0.4244650
-200.0,-170.0,4.0,0.0412273,0.035149,0.4221166
-200.0,-170.0,6.0,0.0620758,0.05292176,0.4180135
-200.0,-170.0,8.0,0.0831331,0.070869,0.4118710
-200.0,-170.0,10.0,0.1043304,0.08893174,0.4032980
-200.0,-170.0,12.0,0.1254503,0.106924,0.3918301
-200.0,-170.0,14.0,0.1460695,0.12448459,0.3770122
-200.0,-170.0,16.0,0.1655267,0.141049,0.3585529
-200.0,-170.0,18.0,0.1829725,0.15589422,0.3365357
-200.0,-170.0,20.0,0.1975471,0.168286,0.3115900
-200.0,-160.0,-20.0,-0.2994927,-0.24512271,0.3805470
-200.0,-160.0,-18.0,-0.2707141,-0.221442,0.4311646
-200.0,-160.0,-16.0,-0.2344067,-0.19144882,0.4671833
-200.0,-160.0,-14.0,-0.1973047,-0.160848,0.4895814
-200.0,-160.0,-12.0,-0.1625439,-0.13228144,0.5027088
-200.0,-160.0,-10.0,-0.1307512,-0.106255,0.5102386
-200.0,-160.0,-8.0,-0.1015933,-0.08246858,0.5145060
-200.0,-160.0,-6.0,-0.0744954,-0.060423,0.5168828
-200.0,-160.0,-4.0,-0.0488774,-0.03962281,0.5181579
-200.0,-160.0,-2.0,-0.0242077,-0.019618,0.5187743
-200.0,-160.0,0.0,-0.00000000,-0.0000000,0.5189569
-200.0,-160.0,2.0,0.0242077,0.019618,0.5187743
-200.0,-160.0,4.0,0.0488774,0.03962281,0.5181579
-200.0,-160.0,6.0,0.0744954,0.060423,0.5168828
-200.0,-160.0,8.0,0.1015933,0.08246858,0.5145060
-200.0,-160.0,10.0,0.1307512,0.106255,0.5102386
-200.0,-160.0,12.0,0.1625439,0.13228144,0.5027088
-200.0,-160.0,14.0,0.1973047,0.160848,0.4895814
-200.0,-160.0,16.0,0.2344067,0.19144882,0.4671833
-200.0,-160.0,18.0,0.2707141,0.221442,0.4311646
-200.0,-160.0,20.0,0.2994927,0.24512271,0.3805470
-200.0,-150.0,-20.0,-0.4740907,-0.375350,1.0969692
-200.0,-150.0,-18.0,-0.3529167,-0.27635417,0.7752295
-200.0,-150.0,-16.0,-0.2655620,-0.205982,0.7097715
-200.0,-150.0,-14.0,-0.2089020,-0.16122129,0.6768985
-200.0,-150.0,-12.0,-0.1660279,-0.127742,0.6559452
-200.0,-150.0,-10.0,-0.1308419,-0.10047109,0.6413453
-200.0,-150.0,-8.0,-0.1004166,-0.077005,0.6308648
-200.0,-150.0,-6.0,-0.0730748,-0.05598765,0.6234148
-200.0,-150.0,-4.0,-0.0477257,-0.036544,0.6184069
-200.0,-150.0,-2.0,-0.0235790,-0.01804921,0.6155136
-200.0,-150.0,0.0,-0.00000000,-0.000000,0.6145665
-200.0,-150.0,2.0,0.0235790,0.01804921,0.6155136
-200.0,-150.0,4.0,0.0477257,0.036544,0.6184069
-200.0,-150.0,6.0,0.0730748,0.05598765,0.6234148
-200.0,-150.0,8.0,0.1004166,0.077005,0.6308648
-200.0,-150.0,10.0,0.1308419,0.10047109,0.6413453
-200.0,-150.0,12.0,0.1660279,0.127742,0.6559452
-200.0,-150.0,14.0,0.2089020,0.16122129,0.6768985
-200.0,-150.0,16.0,0.2655620,0.205982,0.7097715
-200.0,-150.0,18.0,0.3529167,0.27635417,0.7752295
-200.0,-150.0,20.0,0.4740907,0.37535034,1.0969692
-200.0,-140.0,-20.0,-0.1416058,-0.116554,0.9586774
-200.0,-140.0,-18.0,-0.1495975,-0.11679181,0.8983300
-200.0,-140.0,-16.0,-0.1441250,-0.108941,0.8438962
-200.0,-140.0,-14.0,-0.1300785,-0.09657890,0.7999277
-200.0,-140.0,-12.0,-0.1121613,-0.082442,0.7661907
-200.0,-140.0,-10.0,-0.0930088,-0.06795911,0.7408753
-200.0,-140.0,-8.0,-0.0737734,-0.053704,0.7222082
-200.0,-140.0,-6.0,-0.0548557,-0.03983866,0.7088493
-200.0,-140.0,-4.0,-0.0363181,-0.026336,0.6998791
-200.0,-140.0,-2.0,-0.0180793,-0.01309997,0.6947118
-200.0,-140.0,0.0,-0.00000000,-0.000000,0.6930238
-200.0,-140.0,2.0,0.0180793,0.01309997,0.6947118
-200.0,-140.0,4.0,0.0363181,0.026336,0.6998791
-200.0,-140.0,6.0,0.0548557,0.03983866,0.7088493
-200.0,-140.0,8.0,0.0737734,0.053704,0.7222082
-200.0,-140.0,10.0,0.0930088,0.06795911,0.7408753
-200.0,-140.0,12.0,0.1121613,0.082442,0.7661907
-200.0,-140.0,14.0,0.1300785,0.09657890,0.7999277
-200.0,-140.0,16.0,0.1441250,0.108941,0.8438962
-200.0,-140.0,18.0,0.1495975,0.11679181,0.8983300
-200.0,-140.0,20.0,0.1416058,0.116554,0.9586774
-200.0,-130.0,-20.0,-0.0568698,-0.04415827,0.9399382
-200.0,-130.0,-18.0,-0.0615451,-0.046033,0.9037291
-200.0,-130.0,-16.0,-0.0630196,-0.04587163,0.8690557
-200.0,-130.0,-14.0,-0.0612721,-0.043726,0.8379208
-200.0,-130.0,-12.0,-0.0567022,-0.03988927,0.8113773
-200.0,-130.0,-10.0,-0.0499056,-0.034746,0.7896873
-200.0,-130.0,-8.0,-0.0414803,-0.02866796,0.7726595
-200.0,-130.0,-6.0,-0.0319301,-0.021954,0.7599310
-200.0,-130.0,-4.0,-0.0216457,-0.01483306,0.7511340
-200.0,-130.0,-2.0,-0.0109244,-0.007471,0.7459774
-200.0,-130.0,0.0,-0.00000000,-0.0000000,0.7442790
-200.0,-130.0,2.0,0.0109244,0.007471,0.7459774
-200.0,-130.0,4.0,0.0216457,0.01483306,0.7511340
-200.0,-130.0,6.0,0.0319301,0.021954,0.7599310
-200.0,-130.0,8.0,0.0414803,0.02866796,0.7726595
-200.0,-130.0,10.0,0.0499056,0.034746,0.7896873
-200.0,-130.0,12.0,0.0567022,0.03988927,0.8113773
-200.0,-130.0,14.0,0.0612721,0.043726,0.8379208
-200.0,-130.0,16.0,0.0630196,0.04587163,0.8690557
-200.0,-130.0,18.0,0.0615451,0.046033,0.9037291
-200.0,-130.0,20.0,0.0568698,0.04415827,0.9399382
-200.0,-120.0,-20.0,0.0108637,0.009178,0.9258007
-200.0,-120.0,-18.0,0.0038344,0.00447222,0.8898354
-200.0,-120.0,-16.0,-0.0048698,-0.001245,0.8599783
-200.0,-120.0,-14.0,-0.0117639,-0.00582048,0.8363106
-200.0,-120.0,-12.0,-0.0157563,-0.008573,0.8173908
-200.0,-120.0,-10.0,-0.0170100,-0.00960218,0.8022089
-200.0,-120.0,-8.0,-0.0160374,-0.009223,0.7902200
-200.0,-120.0,-6.0,-0.0133840,-0.00777981,0.7811237
-200.0,-120.0,-4.0,-0.0095449,-0.005582,0.7747387
-200.0,-120.0,-2.0,-0.0049542,-0.00290702,0.7709510
-200.0,-120.0,0.0,-0.00000000,-0.000000,0.7696956
-200.0,-120.0,2.0,0.0049542,0.00290702,0.7709510
-200.0,-120.0,4.0,0.0095449,0.005582,0.7747387
-200.0,-120.0,6.0,0.0133840,0.00777981,0.7811237
-200.0,-120.0,8.0,0.0160374,0.009223,0.7902200
-200.0,-120.0,10.0,0.0170100,0.00960218,0.8022089
-200.0,-120.0,12.0,0.0157563,0.008573,0.8173908
-200.0,-120.0,14.0,0.0117639,0.00582048,0.8363106
-200.0,-120.0,16.0,0.0048698,0.001245,0.8599783
-200.0,-120.0,18.0,-0.0038344,-0.00447222,0.8898354
-200.0,-120.0,20.0,-0.0108637,-0.009178,0.9258007
-200.0,-110.0,-20.0,0.1107328,0.07870362,0.7369881
-200.0,-110.0,-18.0,0.0562754,0.042947,0.8070704
-200.0,-110.0,-16.0,0.0296073,0.02454325,0.8078627
-200.0,-110.0,-14.0,0.0152015,0.01410905,0.8033214
-200.0,-110.0,-12.0,0.0065754,0.007622,0.7976545
-200.0,-110.0,-10.0,0.0014714,0.00359139,0.7920100
-200.0,-110.0,-8.0,-0.0012366,0.001226,0.7869265
-200.0,-110.0,-6.0,-0.0022578,0.00002127,0.7827223
-200.0,-110.0,-4.0,-0.0021148,-0.000394,0.7795986
-200.0,-110.0,-2.0,-0.0012359,-0.00031623,0.7776795
-200.0,-110.0,0.0,-0.00000000,-0.000000,0.7770327
-200.0,-110.0,2.0,0.0012359,0.00031623,0.7776795
-200.0,-110.0,4.0,0.0021148,0.000394,0.7795986
-200.0,-110.0,6.0,0.0022578,-0.00002127,0.7827223
-200.0,-110.0,8.0,0.0012366,-0.001226,0.7869265
-200.0,-110.0,10.0,-0.0014714,-0.00359139,0.7920100
-200.0,-110.0,12.0,-0.0065754,-0.007622,0.7976545
-200.0,-110.0,14.0,-0.0152015,-0.01410905,0.8033214
-200.0,-110.0,16.0,-0.0296073,-0.024543,0.8078627
-200.0,-110.0,18.0,-0.0562754,-0.04294743,0.8070704
-200.0,-110.0,20.0,-0.1107328,-0.078703,0.7369881
-200.0,-100.0,-20.0,0.0312344,0.00543353,0.7433276
-200.0,-100.0,-18.0,0.0279535,0.01078909,0.7572940
-200.0,-100.0,-16.0,0.0227185,0.010372,0.7686356
-200.0,-100.0,-14.0,0.0168616,0.00823515,0.7750730
-200.0,-100.0,-12.0,0.0116509,0.005949,0.7780252
-200.0,-100.0,-10.0,0.0075509,0.00401540,0.7788962
-200.0,-100.0,-8.0,0.0045772,0.002544,0.7786693
-200.0,-100.0,-6.0,0.0025676,0.00150467,0.7779851
-200.0,-100.0,-4.0,0.0012980,0.00080735,0.7772525
-200.0,-100.0,-2.0,0.0005248,0.000344,0.7767224
-200.0,-100.0,0.0,-0.00000000,-0.0000000,0.7765313
-200.0,-100.0,2.0,-0.0005248,-0.000344,0.7767224
-200.0,-100.0,4.0,-0.0012980,-0.00080735,0.7772525
-200.0,-100.0,6.0,-0.0025676,-0.001504,0.7779851
-200.0,-100.0,8.0,-0.0045772,-0.00254481,0.7786693
-200.0,-100.0,10.0,-0.0075509,-0.004015,0.7788962
-200.0,-100.0,12.0,-0.0116509,-0.00594938,0.7780252
-200.0,-100.0,14.0,-0.0168616,-0.008235,0.7750730
-200.0,-100.0,16.0,-0.0227185,-0.01037299,0.7686356
-200.0,-100.0,18.0,-0.0279535,-0.010789,0.7572940
-200.0,-100.0,20.0,-0.0312344,-0.00543353,0.7433276
-200.0,-90.0,-20.0,0.0171528,0.002924,0.7594511
-200.0,-90.0,-18.0,0.0167472,0.00377798,0.7633429
-200.0,-90.0,-16.0,0.0150540,0.003968,0.7671485
-200.0,-90.0,-14.0,0.0126007,0.00366518,0.7702434
-200.0,-90.0,-12.0,0.0099356,0.003091,0.7724190
-200.0,-90.0,-10.0,0.0074370,0.00243037,0.7737573
-200.0,-90.0,-8.0,0.0052916,0.001793,0.7744637
-200.0,-90.0,-6.0,0.0035433,0.00123389,0.7747594
-200.0,-90.0,-4.0,0.0021469,0.000762,0.7748330
-200.0,-90.0,-2.0,0.0010066,0.00036151,0.7748221
-200.0,-90.0,0.0,-0.00000000,-0.000000,0.7748094
-200.0,-90.0,2.0,-0.0010066,-0.00036151,0.7748221
-200.0,-90.0,4.0,-0.0021469,-0.000762,0.7748330
-200.0,-90.0,6.0,-0.0035433,-0.00123389,0.7747594
-200.0,-90.0,8.0,-0.0052916,-0.001793,0.7744637
-200.0,-90.0,10.0,-0.0074370,-0.00243037,0.7737573
-200.0,-90.0,12.0,-0.0099356,-0.003091,0.7724190
-200.0,-90.0,14.0,-0.0126007,-0.00366518,0.7702434
-200.0,-90.0,16.0,-0.0150540,-0.003968,0.7671485
-200.0,-90.0,18.0,-0.0167472,-0.00377798,0.7633429
-200.0,-90.0,20.0,-0.0171528,-0.002924,0.7594511
-200.0,-80.0,-20.0,0.0083265,0.00544532,0.7614353
-200.0,-80.0,-18.0,0.0082431,0.005018,0.7633375
-200.0,-80.0,-16.0,0.0077104,0.00444153,0.7654873
-200.0,-80.0,-14.0,0.0068416,0.003777,0.7675427
-200.0,-80.0,-12.0,0.0057777,0.00308929,0.7692878
-200.0,-80.0,-10.0,0.0046491,0.002428,0.7706388
-200.0,-80.0,-8.0,0.0035514,0.00182441,0.7716065
-200.0,-80.0,-6.0,0.0025377,0.001289,0.7722509
-200.0,-80.0,-4.0,0.0016220,0.00081849,0.7726451
-200.0,-80.0,-2.0,0.0007881,0.000396,0.7728533
-200.0,-80.0,0.0,-0.00000000,-0.0000000,0.7729178
-200.0,-80.0,2.0,-0.0007881,-0.000396,0.7728533
-200.0,-80.0,4.0,-0.0016220,-0.00081849,0.7726451
-200.0,-80.0,6.0,-0.0025377,-0.001289,0.7722509
-200.0,-80.0,8.0,-0.0035514,-0.00182441,0.7716065
-200.0,-80.0,10.0,-0.0046491,-0.002428,0.7706388
-200.0,-80.0,12.0,-0.0057777,-0.00308929,0.7692878
-200.0,-80.0,14.0,-0.0068416,-0.003777,0.7675427
-200.0,-80.0,16.0,-0.0077104,-0.00444153,0.7654873
-200.0,-80.0,18.0,-0.0082431,-0.005018,0.7633375
-200.0,-80.0,20.0,-0.0083265,-0.00544532,0.7614353
-200.0,-70.0,-20.0,0.0019515,0.008493,0.7545702
-200.0,-70.0,-18.0,0.0022350,0.00566935,0.7569518
-200.0,-70.0,-16.0,0.0024258,0.003734,0.7601465
-200.0,-70.0,-14.0,0.0024628,0.00256420,0.7631916
-200.0,-70.0,-12.0,0.0023394,0.001838,0.7657141
-200.0,-70.0,-10.0,0.0020802,0.00134718,0.7676662
-200.0,-70.0,-8.0,0.0017258,0.000980,0.7691075
-200.0,-70.0,-6.0,0.0013166,0.00068624,0.7701212
-200.0,-70.0,-4.0,0.0008829,0.000435,0.7707845
-200.0,-70.0,-2.0,0.0004418,0.00021153,0.7711574
-200.0,-70.0,0.0,-0.00000000,-0.000000,0.7712774
-200.0,-70.0,2.0,-0.0004418,-0.00021153,0.7711574
-200.0,-70.0,4.0,-0.0008829,-0.000435,0.7707845
-200.0,-70.0,6.0,-0.0013166,-0.00068624,0.7701212
-200.0,-70.0,8.0,-0.0017258,-0.000980,0.7691075
-200.0,-70.0,10.0,-0.0020802,-0.00134718,0.7676662
-200.0,-70.0,12.0,-0.0023394,-0.001838,0.7657141
-200.0,-70.0,14.0,-0.0024628,-0.00256420,0.7631916
-200.0,-70.0,16.0,-0.0024258,-0.003734,0.7601465
-200.0,-70.0,18.0,-0.0022350,-0.00566935,0.7569518
-200.0,-70.0,20.0,-0.0019515,-0.008493,0.7545702
-200.0,-60.0,-20.0,0.0040768,-0.00850604,0.7565695
-200.0,-60.0,-18.0,0.0017416,-0.006263,0.7588000
-200.0,-60.0,-16.0,0.0009174,-0.00424132,0.7618413
-200.0,-60.0,-14.0,0.0007774,-0.002773,0.7645022
-200.0,-60.0,-12.0,0.0007997,-0.00178501,0.7665844
-200.0,-60.0,-10.0,0.0007993,-0.001133,0.7681557
-200.0,-60.0,-8.0,0.0007316,-0.00070645,0.7693118
-200.0,-60.0,-6.0,0.0006006,-0.000426,0.7701320
-200.0,-60.0,-4.0,0.0004235,-0.00023929,0.7706761
-200.0,-60.0,-2.0,0.0002182,-0.000107,0.7709860
-200.0,-60.0,0.0,-0.00000000,-0.0000000,0.7710866
-200.0,-60.0,2.0,-0.0002182,0.000107,0.7709860
-200.0,-60.0,4.0,-0.0004235,0.00023929,0.7706761
-200.0,-60.0,6.0,-0.0006006,0.000426,0.7701320
-200.0,-60.0,8.0,-0.0007316,0.00070645,0.7693118
-200.0,-60.0,10.0,-0.0007993,0.001133,0.7681557
-200.0,-60.0,12.0,-0.0007997,0.00178501,0.7665844
-200.0,-60.0,14.0,-0.0007774,0.002773,0.7645022
-200.0,-60.0,16.0,-0.0009174,0.00424132,0.7618413
-200.0,-60.0,18.0,-0.0017416,0.006263,0.7588000
-200.0,-60.0,20.0,-0.0040768,0.98078833,0.7565695
-200.0,-50.0,-20.0,-0.1547254,-0.974371,0.7573178
-200.0,-50.0,-18.0,-0.0049822,-0.00229223,0.7640350
-200.0,-50.0,-16.0,-0.0034498,-0.001688,0.7672390
-200.0,-50.0,-14.0,-0.0021620,-0.00116987,0.7687970
-200.0,-50.0,-12.0,-0.0012764,-0.000782,0.7697376
-200.0,-50.0,-10.0,-0.0007001,-0.00050448,0.7703849
-200.0,-50.0,-8.0,-0.0003455,-0.000312,0.7708561
-200.0,-50.0,-6.0,-0.0001446,-0.00018449,0.7711982
-200.0,-50.0,-4.0,-0.0000456,-0.000100,0.7714323
-200.0,-50.0,-2.0,-0.00000000,-0.00004354,0.7715692
-200.0,-50.0,0.0,-0.00000000,-0.000000,0.7716142
-200.0,-50.0,2.0,0.00000000,0.00004354,0.7715692
-200.0,-50.0,4.0,0.0000456,0.000100,0.7714323
-200.0,-50.0,6.0,0.0001446,0.00018449,0.7711982
-200.0,-50.0,8.0,0.0003455,0.000312,0.7708561
-200.0,-50.0,10.0,0.0007001,0.00050448,0.7703849
-200.0,-50.0,12.0,0.0012764,0.000782,0.7697376
-200.0,-50.0,14.0,0.0021620,0.00116987,0.7687970
-200.0,-50.0,16.0,0.0034498,0.001688,0.7672390
-200.0,-50.0,18.0,0.0049822,0.00229223,0.7640350
-200.0,-50.0,20.0,0.0031126,0.002088,0.7573178
-200.0,-40.0,-20.0,-0.0239322,-0.97878447,0.7712089
-200.0,-40.0,-18.0,-0.0121775,0.002157,0.7672994
-200.0,-40.0,-16.0,-0.0073736,0.00206092,0.7681935
-200.0,-40.0,-14.0,-0.0047782,0.001663,0.7689680
-200.0,-40.0,-12.0,-0.0031463,0.00127164,0.7696084
-200.0,-40.0,-10.0,-0.0020638,0.000945,0.7701367
-200.0,-40.0,-8.0,-0.0013312,0.00068552,0.7705598
-200.0,-40.0,-6.0,-0.0008295,0.000475,0.7708820
-200.0,-40.0,-4.0,-0.0004782,0.00029947,0.7711079
-200.0,-40.0,-2.0,-0.0002177,0.000144,0.7712414
-200.0,-40.0,0.0,-0.00000000,-0.0000000,0.7712856
-200.0,-40.0,2.0,0.0002177,-0.000144,0.7712414
-200.0,-40.0,4.0,0.0004782,-0.00029947,0.7711079
-200.0,-40.0,6.0,0.0008295,-0.000475,0.7708820
-200.0,-40.0,8.0,0.0013312,-0.00068552,0.7705598
-200.0,-40.0,10.0,0.0020638,-0.000945,0.7701367
-200.0,-40.0,12.0,0.0031463,-0.00127164,0.7696084
-200.0,-40.0,14.0,0.0047782,-0.001663,0.7689680
-200.0,-40.0,16.0,0.0073736,-0.00206092,0.7681935
-200.0,-40.0,18.0,0.0121775,-0.002157,0.7672994
-200.0,-40.0,20.0,0.0239322,0.97878447,0.7712089
-200.0,-30.0,-20.0,-0.0147883,-0.009740,0.7654605
-200.0,-30.0,-18.0,-0.0112550,-0.00369859,0.7642530
-200.0,-30.0,-16.0,-0.0077469,-0.001615,0.7657934
-200.0,-30.0,-14.0,-0.0052982,-0.00076223,0.7672415
-200.0,-30.0,-12.0,-0.0036343,-0.000345,0.7683586
-200.0,-30.0,-10.0,-0.0024825,-0.00013022,0.7691913
-200.0,-30.0,-8.0,-0.0016700,-0.000022,0.7698027
-200.0,-30.0,-6.0,-0.0010846,0.00002344,0.7702396
-200.0,-30.0,-4.0,-0.0006483,0.000032,0.7705328
-200.0,-30.0,-2.0,-0.0003027,0.00002099,0.7707017
-200.0,-30.0,0.0,-0.00000000,-0.000000,0.7707568
-200.0,-30.0,2.0,0.0003027,-0.00002099,0.7707017
-200.0,-30.0,4.0,0.0006483,-0.000032,0.7705328
-200.0,-30.0,6.0,0.0010846,-0.00002344,0.7702396
-200.0,-30.0,8.0,0.0016700,0.000022,0.7698027
-200.0,-30.0,10.0,0.0024825,0.00013022,0.7691913
-200.0,-30.0,12.0,0.0036343,0.000345,0.7683586
-200.0,-30.0,14.0,0.0052982,0.00076223,0.7672415
-200.0,-30.0,16.0,0.0077469,0.001615,0.7657934
-200.0,-30.0,18.0,0.0112550,0.00369859,0.7642530
-200.0,-30.0,20.0,0.0147883,0.009740,0.7654605
-200.0,-20.0,-20.0,-0.0135883,-0.00350486,0.7785088
-200.0,-20.0,-18.0,-0.0104145,-0.002669,0.7742916
-200.0,-20.0,-16.0,-0.0074019,-0.00190999,0.7722143
-200.0,-20.0,-14.0,-0.0051821,-0.001309,0.7713048
-200.0,-20.0,-12.0,-0.0036213,-0.00086616,0.7709295
-200.0,-20.0,-10.0,-0.0025166,-0.000552,0.7708057
-200.0,-20.0,-8.0,-0.0017213,-0.00033937,0.7708000
-200.0,-20.0,-6.0,-0.0011353,-0.000198,0.7708423
-200.0,-20.0,-4.0,-0.0006874,-0.00010746,0.7708935
-200.0,-20.0,-2.0,-0.0003237,-0.000046,0.7709316
-200.0,-20.0,0.0,-0.00000000,-0.0000000,0.7709455
-200.0,-20.0,2.0,0.0003237,0.000046,0.7709316
-200.0,-20.0,4.0,0.0006874,0.00010746,0.7708935
-200.0,-20.0,6.0,0.0011353,0.000198,0.7708423
-200.0,-20.0,8.0,0.0017213,0.00033937,0.7708000
-200.0,-20.0,10.0,0.0025166,0.000552,0.7708057
-200.0,-20.0,12.0,0.0036213,0.00086616,0.7709295
-200.0,-20.0,14.0,0.0051821,0.001309,0.7713048
-200.0,-20.0,16.0,0.0074019,0.00190999,0.7722143
-200.0,-20.0,18.0,0.0104145,0.002669,0.7742916
-200.0,-20.0,20.0,0.0135883,0.00350486,0.7785088
-200.0,-10.0,-20.0,-0.0126477,0.003068,0.7788421
-200.0,-10.0,-18.0,-0.0100454,0.00239500,0.7748649
-200.0,-10.0,-16.0,-0.0074283,0.001810,0.7726271
-200.0,-10.0,-14.0,-0.0053469,0.00132395,0.7715240
-200.0,-10.0,-12.0,-0.0038078,0.000941,0.7710183
-200.0,-10.0,-10.0,-0.0026836,0.00065461,0.7708141
-200.0,-10.0,-8.0,-0.0018563,0.000444,0.7707582
-200.0,-10.0,-6.0,-0.0012356,0.00029059,0.7707687
-200.0,-10.0,-4.0,-0.0007534,0.000174,0.7708000
-200.0,-10.0,-2.0,-0.0003564,0.00008187,0.7708271
-200.0,-10.0,0.0,-0.00000000,-0.000000,0.7708375
-200.0,-10.0,2.0,0.0003564,-0.00008187,0.7708271
-200.0,-10.0,4.0,0.0007534,-0.000174,0.7708000
-200.0,-10.0,6.0,0.0012356,-0.00029059,0.7707687
-200.0,-10.0,8.0,0.0018563,-0.000444,0.7707582
-200.0,-10.0,10.0,0.0026836,-0.00065461,0.7708141
-200.0,-10.0,12.0,0.0038078,-0.000941,0.7710183
-200.0,-10.0,14.0,0.0053469,-0.00132395,0.7715240
-200.0,-10.0,16.0,0.0074283,-0.001810,0.7726271
-200.0,-10.0,18.0,0.0100454,-0.00239500,0.7748649
-200.0,-10.0,20.0,0.0126477,-0.003068,0.7788421
-200.0,0.0,-20.0,-0.0122741,0.11855981,0.5100343
-200.0,0.0,-18.0,-0.0099063,-0.000565,0.7661365
-200.0,0.0,-16.0,-0.0074776,-0.00037663,0.7678772
-200.0,0.0,-14.0,-0.0054652,-0.000284,0.7686747
-200.0,0.0,-12.0,-0.0039326,-0.00022499,0.7692387
-200.0,0.0,-10.0,-0.0027924,-0.000178,0.7696779
-200.0,0.0,-8.0,-0.0019428,-0.00013932,0.7700198
-200.0,0.0,-6.0,-0.0012992,-0.000102,0.7702766
-200.0,0.0,-4.0,-0.0007950,-0.00006807,0.7704557
-200.0,0.0,-2.0,-0.0003769,-0.000033,0.7705616
-200.0,0.0,0.0,-0.00000000,-0.0000000,0.7705966
-200.0,0.0,2.0,0.0003769,0.000033,0.7705616
-200.0,0.0,4.0,0.0007950,0.00006807,0.7704557
