E,t,x,y,z
164311.59416394337,2.8695569218101646e-07,-0.046859152379195045,-0.025762130002580704,-6.708809957969264e-06
164311.5941639432,2.870153131434476e-07,-0.046701969569956564,-0.026057392637215817,-1.1526667189251922e-05
164311.59416394308,2.8707493410587874e-07,-0.04654292590300069,-0.02635165716104875,-1.6340469706538342e-05
164311.59416394294,2.871345550683099e-07,-0.04638202771541784,-0.02664491184911255,-2.115002698643203e-05
164311.59416394282,2.8719417603074097e-07,-0.0462192814181917,-0.026937145016677103,-2.5955148674687678e-05
164311.59416394265,2.872537969931721e-07,-0.046054693495943724,-0.0272283450197147,-3.075564459379582e-05
164311.59416394247,2.8731341795560325e-07,-0.04588827050667482,-0.02751850025536401,-3.555132475056045e-05
164311.59416394238,2.873730389180344e-07,-0.045720019081504,-0.02780759916239238,-4.0341999343669264e-05
164311.5941639422,2.874326598804655e-07,-0.045549945924404166,-0.028095630221656502,-4.5127478771256314e-05
164311.5941639421,2.874922808428966e-07,-0.04537805781193502,-0.02838258195656139,-4.990757363845665e-05
164311.5941639419,2.8755190180532776e-07,-0.04520436159297303,-0.028668442933517658,-5.468209476495277e-05
164311.59416394177,2.876115227677589e-07,-0.04502886418843855,-0.028953201762397098,-5.945085319251248e-05
164311.5941639416,2.8767114373019e-07,-0.04485157259102004,-0.029236847096986516,-6.421366019251793e-05
164311.5941639415,2.8773076469262113e-07,-0.04467249386489545,-0.029519367635439817,-6.897032727348546e-05
164311.59416394134,2.8779038565505227e-07,-0.04449163514545075,-0.029800752120728337,-7.372066618857612e-05
164311.59416394122,2.8785000661748336e-07,-0.044309003638995634,-0.030080989341089368,-7.846448894309626e-05
164311.59416394102,2.879096275799145e-07,-0.04412460662247635,-0.030360068130472893,-8.320160780198817e-05
164311.59416394087,2.8796924854234564e-07,-0.0439384514431858,-0.030637977368986498,-8.793183529731045e-05
164311.59416394075,2.880288695047768e-07,-0.043750545518470726,-0.030914705983338446,-9.265498423570757e-05
164311.5941639406,2.8808849046720787e-07,-0.043560896335436236,-0.031190242947278884,-9.737086770586862e-05
164311.59416394046,2.88148111429639e-07,-0.04336951145064742,-0.03146457728203919,-0.00010207929908597477
164311.59416394032,2.8820773239207015e-07,-0.043176398489828294,-0.03173769805676942,-0.00010678009205113522
164311.59416394014,2.882673533545013e-07,-0.042981565147557944,-0.032009594388973835,-0.00011147306058081126
164311.59416394003,2.883269743169324e-07,-0.04278501918696394,-0.03228025544494453,-0.00011615801896622831
164311.59416393988,2.883865952793635e-07,-0.042586768439412996,-0.032549670440193114,-0.00012083478181777538
164311.5941639397,2.8844621624179466e-07,-0.04238682080419897,-0.03281782863988037,-0.000125503164072392
164311.5941639396,2.885058372042258e-07,-0.042185184248228064,-0.03308471935924403,-0.00013016298100094198
164311.59416393947,2.885654581666569e-07,-0.04198186680570143,-0.03335033196402449,-0.000134814048215574
164311.59416393933,2.8862507912908803e-07,-0.04177687657779502,-0.033614655870888535,-0.00013945618167706845
164311.5941639392,2.886847000915192e-07,-0.04157022173233681,-0.03387768054785102,-0.0001440891977021705
164311.59416393907,2.887443210539503e-07,-0.041361910503481335,-0.03413939551469454,-0.00014871291297090895
164311.59416393895,2.888039420163814e-07,-0.041151951191381625,-0.034399790343386985,-0.00015332714453390059
164311.59416393877,2.8886356297881254e-07,-0.04094035216185847,-0.034658854658497065,-0.00015793170981963982
164311.5941639386,2.889231839412437e-07,-0.04072712184606709,-0.03491657813760772,-0.00016252642664177318
164311.59416393845,2.889828049036748e-07,-0.04051226874016118,-0.03517295051172739,-0.00016711111320635855
164311.59416393834,2.890424258661059e-07,-0.040295801404954416,-0.03542796156569922,-0.00017168558811910876
164311.59416393816,2.8910204682853705e-07,-0.04007772846557931,-0.03568160113860804,-0.0001762496703926192
164311.59416393802,2.891616677909682e-07,-0.039858058611143575,-0.03593385912418527,-0.00018080317945357922
164311.5941639379,2.8922128875339934e-07,-0.03963680059438388,-0.03618472547121157,-0.00018534593514996713
164311.59416393773,2.892809097158304e-07,-0.039413963231317135,-0.03643419018391734,-0.0001898777577582283
164311.5941639376,2.8934053067826157e-07,-0.03918955540088917,-0.03668224332238101,-0.0001943984679904362
164311.59416393747,2.894001516406927e-07,-0.03896358604462099,-0.03692887500292508,-0.00019890788700143623
164311.59416393732,2.8945977260312385e-07,-0.038736064166252485,-0.03717407539850995,-0.00020340583639597167
164311.59416393714,2.8951939356555494e-07,-0.038506998831383685,-0.03741783473912547,-0.00020789213823579187
164311.59416393703,2.895790145279861e-07,-0.03827639916711354,-0.037660143312180226,-0.0002123666150467422
164311.5941639369,2.896386354904172e-07,-0.03804427436167625,-0.03790099146288853,-0.00021682908982583552
164311.59416393677,2.8969825645284836e-07,-0.037810633664075145,-0.03814036959465513,-0.0002212793860483048
164311.5941639366,2.8975787741527945e-07,-0.03757548638371419,-0.03837826816945757,-0.00022571732767463673
164311.59416393642,2.898174983777106e-07,-0.03733884189002703,-0.03861467770822625,-0.00023014273915758607
164311.59416393627,2.8987711934014173e-07,-0.03710070961210366,-0.03884958879122209,-0.0002345554454491703
164311.59416393616,2.8993674030257287e-07,-0.03686109903831476,-0.0390829920584119,-0.00023895527200764428
164311.594163936,2.8999636126500396e-07,-0.036620019715933594,-0.03931487820984128,-0.00024334204480445503
164311.59416393584,2.900559822274351e-07,-0.0363774812507556,-0.03954523800600523,-0.0002477155903311758
164311.59416393566,2.9011560318986624e-07,-0.036133493306715676,-0.03977406226821625,-0.0002520757356064194
164311.59416393552,2.901752241522974e-07,-0.0358880656055031,-0.04000134187897009,-0.0002564223081827309
164311.5941639354,2.9023484511472847e-07,-0.03564120792617419,-0.04022706778230903,-0.00026075513615345845
164311.59416393522,2.902944660771596e-07,-0.035392930104762604,-0.04045123098418272,-0.0002650740481596032
164311.5941639351,2.9035408703959075e-07,-0.0351432420338875,-0.04067382255280654,-0.0002693788733966469
164311.59416393496,2.904137080020219e-07,-0.03489215366235932,-0.04089483361901749,-0.00027366944162135763
164311.5941639349,2.90473328964453e-07,-0.03463967499478338,-0.04111425537662757,-0.0002779455831585731
164311.59416393473,2.905329499268841e-07,-0.03438581609116126,-0.041332079082774684,-0.0002822071289079615
164311.59416393455,2.9059257088931526e-07,-0.03413058706648993,-0.04154829605827097,-0.000286453910350759
164311.5941639344,2.906521918517464e-07,-0.03387399809035875,-0.04176289768794866,-0.00029068575955648477
164311.59416393426,2.907118128141775e-07,-0.03361605938654426,-0.041975875421003304,-0.0002949025091896318
164311.59416393415,2.9077143377660863e-07,-0.03335678123260279,-0.04218722077133452,-0.00029910399251633447
164311.59416393397,2.9083105473903977e-07,-0.03309617395946099,-0.042396925317884096,-0.0003032900434110122
164311.59416393383,2.908906757014709e-07,-0.03283424795100414,-0.04260498070497153,-0.00030746049636298854
164311.59416393365,2.90950296663902e-07,-0.032571013643662466,-0.04281137864262698,-0.000311615186483086
164311.5941639335,2.9100991762633314e-07,-0.032306481525995266,-0.043016110906921534,-0.00031575394951019594
164311.59416393336,2.910695385887643e-07,-0.032040662138272995,-0.04321916934029495,-0.0003198766218178239
164311.59416393327,2.911291595511954e-07,-0.031773566072057294,-0.04342054585188063,-0.00032398304042060866
164311.5941639331,2.911887805136265e-07,-0.031505203969778975,-0.04362023241782808,-0.0003280730429808171
164311.594163933,2.9124840147605765e-07,-0.03123558652431397,-0.043818221081622526,-0.00033214646781481197
164311.59416393278,2.913080224384888e-07,-0.030964724478557273,-0.04401450395440202,-0.0003362031538994944
164311.59416393266,2.9136764340091993e-07,-0.030692628624994885,-0.04420907321527172,-0.00034024294087871997
164311.59416393255,2.91427264363351e-07,-0.030419309805273805,-0.04440192111161555,-0.00034426566906968774
164311.5941639324,2.9148688532578216e-07,-0.03014477890977002,-0.04459303995940506,-0.0003482711794693031
164311.59416393223,2.915465062882133e-07,-0.029869046877154606,-0.044782422143505654,-0.00035225931376051323
164311.59416393205,2.9160612725064444e-07,-0.029592124693957854,-0.044970060117979944,-0.0003562299143186151
164311.59416393196,2.9166574821307553e-07,-0.029314023394131528,-0.04515594640638848,-0.0003601828242175359
164311.5941639318,2.9172536917550667e-07,-0.029034754058609214,-0.04534007360208762,-0.00036411788723608626
164311.59416393167,2.917849901379378e-07,-0.028754327814864797,-0.04552243436852463,-0.00036803494786418416
164311.59416393147,2.9184461110036895e-07,-0.02847275583646909,-0.04570302143953005,-0.00037193385130905186
164311.59416393135,2.9190423206280004e-07,-0.028190049342644626,-0.045881827619607185,-0.00037581444350138316
164311.59416393127,2.919638530252312e-07,-0.027906219597818624,-0.04605884578421881,-0.0003796765711014825
164311.5941639311,2.920234739876623e-07,-0.027621277911174164,-0.04623406888007106,-0.0003835200815053748
164311.59416393097,2.9208309495009346e-07,-0.027335235636199568,-0.04640748992539446,-0.00038734482285088576
164311.59416393086,2.9214271591252455e-07,-0.02704810417023603,-0.046579102010222105,-0.000391150644023693
164311.5941639307,2.922023368749557e-07,-0.026759894954023478,-0.04674889829666501,-0.000394937394663347
164311.5941639306,2.9226195783738683e-07,-0.026470619471244725,-0.04691687201918454,-0.0003987049251692625
164311.59416393042,2.923215787998179e-07,-0.026180289248067905,-0.047083016484862,-0.000402453086706679
164311.59416393028,2.9238119976224906e-07,-0.025888915852687207,-0.04724732507366531,-0.0004061817312125912
164311.59416393016,2.924408207246802e-07,-0.025596510894861948,-0.047409791238712765,-0.00040989071140164874
164311.59416393004,2.9250044168711134e-07,-0.025303086025453975,-0.04757040850653392,-0.0004135798807720244
164311.5941639299,2.9256006264954243e-07,-0.025008652935963445,-0.047729170477327505,-0.0004172490936112518
164311.59416392978,2.9261968361197357e-07,-0.02471322335806297,-0.04788607082521643,-0.0004208982050020311
164311.5941639296,2.926793045744047e-07,-0.024416809063130183,-0.04804110329849986,-0.0004245270708280033
164311.59416392946,2.9273892553683585e-07,-0.02411942186177869,-0.048194261719902265,-0.00042813554777949256
164311.5941639293,2.9279854649926694e-07,-0.023821073603387484,-0.048345539986819605,-0.0004317234933592163
164311.5941639291,2.928581674616981e-07,-0.02352177617562882,-0.048494932071562455,-0.00043529076588796304
164311.59416392897,2.929177884241292e-07,-0.02322154150399454,-0.048642432021596196,-0.0004388372245102376
164311.59416392885,2.9297740938656036e-07,-0.02292038155132089,-0.048788033959778175,-0.0004423627291998734
164311.59416392868,2.9303703034899145e-07,-0.02261830831731189,-0.0489317320845919,-0.000445867140765612
164311.59416392856,2.930966513114226e-07,-0.022315333838061183,-0.04907352067037819,-0.0004493503208566489
164311.5941639284,2.9315627227385373e-07,-0.02201147018557247,-0.04921339406756332,-0.0004528121319681463
164311.59416392833,2.932158932362849e-07,-0.021706729467278498,-0.049351346702884095,-0.00045625243744671186
164311.59416392815,2.9327551419871596e-07,-0.02140112382555864,-0.04948737307960998,-0.0004596711014958438
164311.59416392798,2.933351351611471e-07,-0.02109466543725508,-0.049621467777762066,-0.00046306798918134144
164311.59416392786,2.9339475612357825e-07,-0.02078736651318764,-0.049753625454329035,-0.000466442966436682
164311.59416392772,2.934543770860094e-07,-0.02047923929766722,-0.04988384084348007,-0.00046979590006836214
164311.5941639276,2.935139980484405e-07,-0.020170296068007947,-0.050012108756774656,-0.00047312665776120524
164311.59416392745,2.935736190108716e-07,-0.019860549134037963,-0.050138424083369326,-0.0004764351080836334
164311.59416392728,2.9363323997330276e-07,-0.01955001083760896,-0.05026278179022129,-0.00047972112049290435
164311.5941639271,2.936928609357339e-07,-0.019238693552104415,-0.050385176922288985,-0.00048298456534031297
164311.594163927,2.93752481898165e-07,-0.018926609681946566,-0.05050560460272951,-0.00048622531387635705
164311.59416392684,2.938121028605961e-07,-0.018613771662102162,-0.050624060033092916,-0.0004894432382558673
164311.59416392667,2.9387172382302727e-07,-0.018300191957587,-0.05074053849351345,-0.0004926382115431015
164311.59416392655,2.939313447854584e-07,-0.01798588306296925,-0.050855035342897564,-0.0004958101077168019
164311.5941639264,2.939909657478895e-07,-0.017670857501871605,-0.05096754601910889,-0.000498958801675217
164311.5941639263,2.9405058671032064e-07,-0.01735512782647229,-0.05107806603914997,-0.0005020841692410857
164311.59416392611,2.941102076727518e-07,-0.01703870661700492,-0.05118659099934093,-0.0005051860871665857
164311.594163926,2.941698286351829e-07,-0.01672160648125723,-0.05129311657549489,-0.0005082644331382437
164311.59416392585,2.94229449597614e-07,-0.016403840054068725,-0.0513976385230903,-0.0005113190857818095
164311.59416392574,2.9428907056004515e-07,-0.01608541999682725,-0.05150015267744006,-0.0005143499246670918
164311.59416392556,2.943486915224763e-07,-0.015766358996964495,-0.05160065495385745,-0.0005173568303127569
164311.59416392545,2.9440831248490743e-07,-0.015446669767450464,-0.05169914134781887,-0.0005203396841910893
164311.5941639253,2.944679334473385e-07,-0.015126365046286927,-0.05179560793512344,-0.0005232983687327147
164477.01690291998,2.9452755440976966e-07,-0.01480538741063256,-0.05189005076130317,-0.0005262327658350572
164676.47156003732,2.945871753722008e-07,-0.014483609015268416,-0.05198246506600356,-0.0005291427463676637
164876.90839414523,2.9464679633463194e-07,-0.014161042156212542,-0.052072845834686333,-0.0005320281776089824
165078.31420145,2.9470641729706303e-07,-0.013837699169359107,-0.05216118813055081,-0.0005348889277279334
165280.6756215453,2.9476603825949417e-07,-0.013513592429890774,-0.05224748709478446,-0.0005377248657903742
165483.97913943222,2.948256592219253e-07,-0.013188734351805672,-0.05233173794680932,-0.0005405358617649287
165688.2110875648,2.9488528018435645e-07,-0.012863137387442505,-0.05241393598452549,-0.0005433217865287827
165893.3576479208,2.9494490114678754e-07,-0.012536814027003795,-0.05249407658455157,-0.0005460825118734471
166099.4048540989,2.950045221092187e-07,-0.012209776798077285,-0.0525721552024621,-0.000548817910510488
166306.33859343975,2.950641430716498e-07,-0.011882038265155525,-0.052648167373022005,-0.0005515278560772234
166514.1446091723,2.9512376403408096e-07,-0.011553611029153645,-0.05272210871041794,-0.0005542122231423861
166722.80850258435,2.9518338499651205e-07,-0.011224507726925343,-0.05279397490848666,-0.0005568708872117528
166932.3157352172,2.952430059589432e-07,-0.010894741030777111,-0.05286376174094025,-0.0005595037247337397
167142.65163108372,2.9530262692137433e-07,-0.010564323647980713,-0.052931465061588336,-0.0005621106131049628
167353.80137891034,2.9536224788380547e-07,-0.010233268320283918,-0.05299708080455721,-0.0005646914306757642
167565.75003440114,2.9542186884623656e-07,-0.009901587823419544,-0.053060604984505835,-0.0005672460567557036
167778.48252252565,2.954814898086677e-07,-0.009569294966612798,-0.05312203369683878,-0.0005697743716190144
167991.98363982802,2.9554111077109884e-07,-0.009236402592086931,-0.053181363117916,-0.000572276256510025
168206.23805675877,2.9560073173353e-07,-0.008902923574567269,-0.05323858950525953,-0.0005747515936485435
168421.2303200281,2.9566035269596107e-07,-0.008568870820783578,-0.05329370919775702,-0.0005772002662352081
168636.94485498016,2.957199736583922e-07,-0.00823425726897083,-0.053346718615862126,-0.0005796221584568
168853.36596798798,2.9577959462082335e-07,-0.00789909588836837,-0.05339761426179175,-0.0005820171554915211
169070.47784886986,2.958392155832545e-07,-0.007563399678717502,-0.05344639271972011,-0.0005843851435142346
169288.2645733249,2.958988365456856e-07,-0.0072271816697575195,-0.05349305065596964,-0.0005867260097016687
169506.71010538875,2.959584575081167e-07,-0.0068904549207202005,-0.0535375848191987,-0.0005890396422375843
169725.79829990858,2.9601807847054786e-07,-0.0065532325198227786,-0.05357999204058609,-0.000591325930317904
169945.51290503747,2.96077699432979e-07,-0.006215527583759417,-0.05362026923401235,-0.0005935847641558049
170165.83756474673,2.961373203954101e-07,-0.005877353257191207,-0.053658413396237864,-0.0005958160349867733
170386.75582135696,2.9619694135784123e-07,-0.0055387227122347,-0.05369442160707773,-0.0005980196350736213
170608.25111808692,2.9625656232027237e-07,-0.005199649147949008,-0.0537282910295734,-0.0006001954577114652
170830.30680161942,2.963161832827035e-07,-0.004860145789821477,-0.053760018910161064,-0.0006023433972326663
171052.90612468479,2.963758042451346e-07,-0.004520225889251967,-0.05378960257883682,-0.0006044633490117323
171276.0322486607,2.9643542520756574e-07,-0.00417990272303575,-0.05381703944931853,-0.0006065552094701801
171499.6682461882,2.964950461699969e-07,-0.0038391895928450463,-0.05384232701920447,-0.0006086188760813595
171723.7971038038,2.9655466713242797e-07,-0.003498099824709227,-0.053865462870128625,-0.0006106542473752383
171948.40172458673,2.966142880948591e-07,-0.0031566467684936944,-0.0538864446679128,-0.000612661222943147
172173.46493082133,2.9667390905729025e-07,-0.002814843797377465,-0.05390527016271534,-0.0006146397034424846
172398.96946667423,2.967335300197214e-07,-0.0024727043073294735,-0.05392193718917661,-0.0006165895906013837
172624.89800088527,2.967931509821525e-07,-0.002130241716583623,-0.05393644366656114,-0.0006185107872233363
172851.23312947253,2.968527719445836e-07,-0.001787469465112593,-0.05394878759889647,-0.0006204031971917788
173077.95737845072,2.9691239290701476e-07,-0.0014444010141004362,-0.053958967075108645,-0.0006222667254746368
173305.05320656204,2.969720138694459e-07,-0.0011010498454139769,-0.053966980269154384,-0.0006241012781288283
173532.50300802034,2.97031634831877e-07,-0.0007574294610730357,-0.05397282544014995,-0.0006259067623047276
173760.28911526638,2.9709125579430813e-07,-0.0004135533827195005,-0.05397650093249661,-0.000627683086250586
173988.3938017355,2.9715087675673927e-07,-6.943515108526438e-05,-0.053978005176002763,-0.0006294301593169129
174216.79928463598,2.972104977191704e-07,0.00027491167454094927,-0.05397733668600274,-0.0006311478919608143
174445.48772773874,2.972701186816015e-07,0.0006194735168478518,-0.05397449406347219,-0.00063283619575029
174674.4412441763,2.9732973964403264e-07,0.0009642367810369248,-0.0539694759951401,-0.0006344949833684884
174903.641899253,2.973893606064638e-07,0.0013091878553588045,-0.053962281253597456,-0.0006361241686179196
175133.0717132636,2.974489815688949e-07,0.0016543131116506938,-0.05395290869740249,-0.0006377236664246261
175362.7126643213,2.97508602531326e-07,0.0019995989058747814,-0.053941357271182544,-0.0006392933928423103
175592.54669119426,2.9756822349375715e-07,0.002345031578657645,-0.053927626005732525,-0.0006408332650564203
175822.55569615026,2.976278444561883e-07,0.002690597455830619,-0.05391171401810997,-0.0006423432013881919
176052.7215478089,2.9768746541861944e-07,0.0030362828489711073,-0.05389362051172667,-0.0006438231212986477
176283.02608400126,2.977470863810505e-07,0.003382074055944811,-0.05387334477643689,-0.0006452729453925532
176513.451114636,2.9780670734348166e-07,0.0037279573614488622,-0.05385088618862217,-0.0006466925954223288
176743.97842457186,2.978663283059128e-07,0.004073919037555834,-0.053826244211272675,-0.0006480819942919187
176974.58977649626,2.9792594926834395e-07,0.004419945344258603,-0.053799418394065136,-0.0006494410660606155
177205.266913809,2.9798557023077503e-07,0.004766022530016055,-0.05377040837343732,-0.0006507697359468411
177435.99156351102,2.980451911932062e-07,0.0051121368322995945,-0.053739213872659085,-0.0006520679303318828
177666.74543909755,2.981048121556373e-07,0.0054582744781404525,-0.053705834701899935,-0.0006533355767635858
177897.5102434556,2.9816443311806846e-07,0.005804421684677762,-0.05367027075829317,-0.0006545726039600001
178128.26767176454,2.9822405408049954e-07,0.006150564659707381,-0.05363252202599656,-0.0006557789418129837
178358.9994144001,2.982836750429307e-07,0.006496689602231441,-0.05359258857624953,-0.0006569545213917599
178589.6871598412,2.983432960053618e-07,0.006842782703008603,-0.05355047056742688,-0.0006580992749464302
178820.3125975782,2.9840291696779297e-07,0.007188830145104991,-0.05350616824508906,-0.0006592131359114414
179050.85742102383,2.9846253793022406e-07,0.0075348181044457875,-0.05345968194202893,-0.0006602960389090074
179281.30333042485,2.985221588926552e-07,0.007880732750367473,-0.053411012078315064,-0.000661347919752486
179511.6320357745,2.9858177985508634e-07,0.00822656024617067,-0.053360159161331536,-0.0006623687154497086
179741.8252597254,2.986414008175175e-07,0.008572286749673592,-0.05330712378581424,-0.000663358364206265
179971.86474050235,2.9870102177994857e-07,0.00891789841376606,-0.05325190663388371,-0.000664316805428742
180201.73223481452,2.987606427423797e-07,0.009263381386964064,-0.05319450847507444,-0.0006652439797279153
180431.40952076652,2.9882026370481085e-07,0.009608721813964867,-0.05313493016636068,-0.0006661398289218948
180660.87840076775,2.98879884667242e-07,0.009953905836202594,-0.05307317265217877,-0.0006670042960392247
180890.1207044405,2.989395056296731e-07,0.010298919592404324,-0.053009236964445934,-0.0006678373253219348
181119.1182915246,2.989991265921042e-07,0.010643749219146622,-0.05294312422257557,-0.0006686388622285465
181347.85305477981,2.9905874755453536e-07,0.010988380851412533,-0.05287483563348903,-0.0006694088534370312
181576.3069228848,2.991183685169665e-07,0.01133280062314897,-0.05280437249162386,-0.0006701472468477214
181804.46186333185,2.991779894793976e-07,0.011676994667824512,-0.05273173617893858,-0.0006708539915861744
182032.299885318,2.9923761044182873e-07,0.012020949118987562,-0.052656928164913866,-0.0006715290380059892
182259.80304263026,2.9929723140425987e-07,0.012364650110824861,-0.05257995000655026,-0.000672172337691575
182486.95343652714,2.99356852366691e-07,0.012708083778720323,-0.052500803348362345,-0.0006727838434608718
182713.73321861294,2.994164733291221e-07,0.01305123625981418,-0.05241948992236936,-0.0006733635093680243
182940.12459370677,2.9947609429155324e-07,0.013394093693562401,-0.05233601154808235,-0.0006739112907060063
183166.10982270507,2.995357152539844e-07,0.013736642222296376,-0.0522503701324877,-0.0006744271440091977
183391.67122543635,2.995953362164155e-07,0.01407886799178283,-0.05216256767002721,-0.0006749110270559132
183616.7911835089,2.996549571788466e-07,0.014420757151783956,-0.052072606242574586,-0.0006753628988708823
183841.45214315047,2.9971457814127775e-07,0.014762295856617737,-0.05198048801940844,-0.0006757827197276809
184028.29503206434,2.997741991037089e-07,0.01510347026571843,-0.0518862152571817,-0.0006761704511511138
184028.2950320642,2.9983382006614003e-07,0.015444117488100666,-0.05178979065271632,-0.0006765260606895496
184028.295032064,2.998934410285711e-07,0.01578414936116692,-0.05169121793038443,-0.0006768495298779287
184028.2950320638,2.9995306199100226e-07,0.016123552336384406,-0.0515905010178459,-0.0006771408431213182
184028.29503206356,3.000126829534334e-07,0.016462312890278732,-0.05148764392819573,-0.0006773999861060364
184028.29503206347,3.0007230391586454e-07,0.016800417524972737,-0.05138265075980411,-0.0006776269458002236
184028.2950320633,3.0013192487829563e-07,0.017137852768724315,-0.05127552569615315,-0.0006778217104543608
184028.29503206312,3.0019154584072677e-07,0.0174746051764632,-0.05116627300567018,-0.0006779842696017385
184028.295032063,3.002511668031579e-07,0.01781066133032667,-0.051054897041557655,-0.000678114614058873
184028.29503206286,3.0031078776558905e-07,0.018146007840194205,-0.050941402241619756,-0.0006782127359258732
184028.29503206257,3.0037040872802014e-07,0.018480631344220986,-0.0508257931280855,-0.0006782786285867543
184028.2950320625,3.004300296904513e-07,0.018814518509370323,-0.0507080743074286,-0.0006783122867097025
184028.2950320623,3.004896506528824e-07,0.01914765603194489,-0.05058825047018391,-0.0006783137062472865
184028.2950320621,3.0054927161531356e-07,0.019480030638116826,-0.05046632639076049,-0.0006782828844366196
184028.295032062,3.0060889257774465e-07,0.019811629084456613,-0.050342306927251446,-0.0006782198197994692
184028.29503206184,3.006685135401758e-07,0.02014243815846077,-0.0502161970212403,-0.0006781245121423158
184028.29503206164,3.0072813450260693e-07,0.02047244467907831,-0.0500880016976041,-0.0006779969625563609
184028.29503206152,3.0078775546503807e-07,0.020801635497235918,-0.049957726064313236,-0.0006778371734174838
184028.29503206132,3.0084737642746916e-07,0.021129997496361894,-0.04982537531222788,-0.0006776451483861458
184028.2950320611,3.009069973899003e-07,0.021457517592908776,-0.049690954714891176,-0.0006774208924072456
184028.295032061,3.0096661835233144e-07,0.02178418273687465,-0.0495544696283191,-0.0006771644117099219
184028.2950320608,3.0102623931476253e-07,0.02210997991232313,-0.04941592549078707,-0.0006768757138073047
184028.29503206073,3.0108586027719367e-07,0.022434896137901967,-0.049275327822613235,-0.0006765548074962165
184028.29503206047,3.011454812396248e-07,0.022758918467360313,-0.04913268222593854,-0.0006762017028568217
184028.29503206033,3.0120510220205595e-07,0.023082033990064543,-0.048987994384503505,-0.0006758164112522246
184028.29503206018,3.0126472316448704e-07,0.02340422983151268,-0.04884127006342173,-0.0006753989453280174
184028.29503206,3.013243441269182e-07,0.02372549315384739,-0.04869251510895023,-0.0006749493190117752
184028.2950320598,3.013839650893493e-07,0.024045811156367496,-0.04854173544825645,-0.0006744675475125021
184028.29503205974,3.0144358605178046e-07,0.02436517107603802,-0.04838893708918212,-0.0006739536473200249
184028.29503205954,3.0150320701421155e-07,0.024683560187998735,-0.04823412612000388,-0.0006734076362043355
184028.29503205942,3.015628279766427e-07,0.02500096580607118,-0.04807730870919066,-0.0006728295332148838
184028.29503205925,3.0162244893907383e-07,0.02531737528326413,-0.047918491105157925,-0.000672219358679818
184028.2950320591,3.01682069901505e-07,0.02563277601227754,-0.04775767963601871,-0.0006715771342051747
184028.2950320589,3.0174169086393606e-07,0.025947155426004852,-0.047594880709331454,-0.0006709028826740183
184028.29503205873,3.018013118263672e-07,0.02626050099803376,-0.04743010081184472,-0.000670196628245529
184028.29503205864,3.0186093278879834e-07,0.026572800243145293,-0.047263346509238705,-0.0006694583963540402
184028.29503205844,3.019205537512295e-07,0.026884040717811315,-0.04709462444586364,-0.0006686882137080253
184028.29503205835,3.0198017471366057e-07,0.02719421002069032,-0.046923941344475056,-0.0006678861082890329
184028.29503205811,3.020397956760917e-07,0.027503295793121572,-0.0467513040059659,-0.0006670521093505727
184028.29503205797,3.0209941663852285e-07,0.027811285719617527,-0.04657671930909557,-0.0006661862474169492
184028.29503205774,3.02159037600954e-07,0.02811816752835455,-0.046400194210215816,-0.0006652885542820459
184028.29503205765,3.022186585633851e-07,0.02842392899166188,-0.046221735742993576,-0.0006643590630080583
184028.29503205745,3.022782795258162e-07,0.028728557926508837,-0.04604135101813072,-0.0006633978079241765
184028.29503205724,3.0233790048824737e-07,0.029032042194990268,-0.045859047223080714,-0.0006624048246252174
184028.29503205713,3.023975214506785e-07,0.02933436970481017,-0.045674831621762245,-0.0006613801499702065
184028.29503205698,3.024571424131096e-07,0.02963552840976351,-0.04548871155426979,-0.0006603238220809093
184028.29503205678,3.0251676337554073e-07,0.029935506310216194,-0.04530069443658115,-0.0006592358803403119
184028.29503205663,3.025763843379719e-07,0.030234291453583216,-0.04511078776026195,-0.0006581163653910524
184028.29503205643,3.02636005300403e-07,0.030531871934804885,-0.04491899909216717,-0.0006569653191338012
184028.29503205625,3.026956262628341e-07,0.030828235896821193,-0.0447253360741396,-0.0006557827847255914
184028.29503205614,3.0275524722526525e-07,0.03112337153104425,-0.04452980642270538,-0.0006545688065780994
184028.295032056,3.028148681876964e-07,0.03141726707782881,-0.04433241792876654,-0.0006533234303558749
184028.29503205587,3.0287448915012753e-07,0.03170991082694083,-0.044133178457290555,-0.0006520467029745222
184028.29503205567,3.029341101125586e-07,0.03200129111802404,-0.04393209594699696,-0.0006507386725988301
184028.29503205558,3.0299373107498976e-07,0.03229139634106459,-0.04372917841004106,-0.0006493993886408532
184028.29503205532,3.030533520374209e-07,0.03258021493685361,-0.04352443393169466,-0.0006480289017579426
184028.2950320552,3.0311297299985204e-07,0.03286773539744781,-0.043317870670023934,-0.000646627263850728
184028.29503205503,3.031725939622831e-07,0.033153946266628015,-0.04310949685556433,-0.0006451945280610497
184028.29503205488,3.0323221492471427e-07,0.033438836140355616,-0.042899320790992665,-0.0006437307487698407
184028.29503205468,3.032918358871454e-07,0.033722393667226985,-0.04268735085079628,-0.0006422359815949604
184028.29503205462,3.0335145684957655e-07,0.034004607548925765,-0.04247359548093937,-0.0006407102833889779
184028.29503205442,3.0341107781200764e-07,0.03428546654067304,-0.04225806319852644,-0.0006391537122369076
184028.2950320543,3.034706987744388e-07,0.0345649594516754,-0.042040762591462964,-0.000637566327453894
184028.29503205407,3.035303197368699e-07,0.034843075145570813,-0.0418217023181132,-0.0006359481895828486
